date,SMP,LNG (kWh),branch,heat_demand,year,month,day,hour,ymd,imputated_temperature,season,heat_produce,electric_produce,heat_produce_MWh,total_energy,month,E_total,F_Month,F_hat,F_hat_MWh,eta_e,eta_h,eta_total,F_corrected,F_hat_corrected,F_hat_corr_MWh,eta_e_corr,eta_h_corr,eta_total_corr
2021-10-30 17:00:00,106.63,108.146,강남,134.0,2021,10.0,30,17,2021-10-30,17.3,가을,47.0,13.0,54.661,67.661,2021-10,63884.9342,1014725.0,1074.7026522725914,11.606788644543988,1.120034179834137,4.7093991003010585,5.829433280135196,6944014.586956522,7354.456521739131,84.57625,0.1537074533335304,0.6462925466664696,0.8
2021-10-30 18:00:00,106.78,108.146,강남,159.0,2021,10.0,30,18,2021-10-30,14.2,가을,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.20530308537126,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.1461700632466619,0.6538299367533379,0.7999999999999999
2021-10-30 19:00:00,106.85,108.146,강남,190.0,2021,10.0,30,19,2021-10-30,12.9,가을,48.0,13.0,55.824,68.824,2021-10,63884.9342,1014725.0,1093.175320199359,11.806293458153078,1.1011076461954774,4.7283256339397175,5.829433280135196,6944014.586956522,7480.869565217391,86.03,0.1511100778798093,0.6488899221201906,0.7999999999999999
2021-10-30 20:00:00,106.93,108.146,강남,232.0,2021,10.0,30,20,2021-10-30,11.9,가을,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.20530308537126,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.1461700632466619,0.6538299367533379,0.7999999999999999
2021-10-30 21:00:00,104.3,108.146,강남,252.0,2021,10.0,30,21,2021-10-30,11.7,가을,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.20530308537126,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.1461700632466619,0.6538299367533379,0.7999999999999999
2021-10-30 22:00:00,103.39,108.146,강남,255.0,2021,10.0,30,22,2021-10-30,11.7,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-30 23:00:00,103.54,108.146,강남,256.0,2021,10.0,30,23,2021-10-30,11.1,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-31 00:00:00,105.19,108.146,강남,246.0,2021,10.0,31,00,2021-10-31,11.4,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-31 01:00:00,103.55,108.146,강남,245.0,2021,10.0,31,01,2021-10-31,10.4,가을,48.0,13.0,55.824,68.824,2021-10,63884.9342,1014725.0,1093.175320199359,11.806293458153078,1.1011076461954774,4.7283256339397175,5.829433280135196,6944014.586956522,7480.869565217391,86.03,0.1511100778798093,0.6488899221201906,0.7999999999999999
2021-10-31 02:00:00,95.81,108.146,강남,227.0,2021,10.0,31,02,2021-10-31,9.6,가을,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.20530308537126,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.1461700632466619,0.6538299367533379,0.7999999999999999
2021-10-31 03:00:00,95.81,108.146,강남,226.0,2021,10.0,31,03,2021-10-31,9.9,가을,50.0,14.0,58.15,72.15,2021-10,63884.9342,1014725.0,1146.0042914155497,12.376846347287934,1.131144364821798,4.698288915313396,5.829433280135195,6944014.586956522,7842.391304347828,90.1875,0.1552321552321552,0.6447678447678447,0.7999999999999999
2021-10-31 04:00:00,92.84,108.146,강남,236.0,2021,10.0,31,04,2021-10-31,9.3,가을,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897024,1.113200468155617,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.1527696315796652,0.6472303684203348,0.8
2021-10-31 05:00:00,92.84,108.146,강남,230.0,2021,10.0,31,05,2021-10-31,9.1,가을,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897024,1.113200468155617,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.1527696315796652,0.6472303684203348,0.8
2021-10-31 06:00:00,95.81,108.146,강남,207.0,2021,10.0,31,06,2021-10-31,8.9,가을,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897024,1.113200468155617,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.1527696315796652,0.6472303684203348,0.8
2021-10-31 07:00:00,105.17,108.146,강남,202.0,2021,10.0,31,07,2021-10-31,9.0,가을,49.0,14.0,56.987,70.987,2021-10,63884.9342,1014725.0,1127.5316234887816,12.177341533678842,1.1496762213066158,4.67975705882858,5.829433280135195,6944014.586956522,7715.978260869565,88.73375,0.157775367320777,0.642224632679223,0.7999999999999999
2021-10-31 08:00:00,95.75,108.146,강남,185.0,2021,10.0,31,08,2021-10-31,10.4,가을,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897024,1.113200468155617,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.1527696315796652,0.6472303684203348,0.8
2021-10-31 09:00:00,72.85,108.146,강남,169.0,2021,10.0,31,09,2021-10-31,12.4,가을,51.0,14.0,59.313,73.313,2021-10,63884.9342,1014725.0,1164.4769593423168,12.576351160897024,1.113200468155617,4.716232811979578,5.829433280135195,6944014.586956522,7968.804347826087,91.64125,0.1527696315796652,0.6472303684203348,0.8
2021-10-31 10:00:00,63.95,108.146,강남,163.0,2021,10.0,31,10,2021-10-31,14.6,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-31 11:00:00,63.95,108.146,강남,146.0,2021,10.0,31,11,2021-10-31,16.9,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-31 12:00:00,63.95,108.146,강남,145.0,2021,10.0,31,12,2021-10-31,18.5,가을,48.0,13.0,55.824,68.824,2021-10,63884.9342,1014725.0,1093.175320199359,11.806293458153078,1.1011076461954774,4.7283256339397175,5.829433280135196,6944014.586956522,7480.869565217391,86.03,0.1511100778798093,0.6488899221201906,0.7999999999999999
2021-10-31 13:00:00,63.57,108.146,강남,143.0,2021,10.0,31,13,2021-10-31,19.4,가을,46.0,13.0,53.498000000000005,66.498,2021-10,63884.9342,1014725.0,1056.2299843458245,11.407283830934905,1.1396227351462829,4.689810544988911,5.829433280135193,6944014.586956522,7228.04347826087,83.1225,0.1563956810731149,0.6436043189268851,0.8
2021-10-31 14:00:00,63.95,108.146,강남,123.0,2021,10.0,31,14,2021-10-31,19.9,가을,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-10-31 15:00:00,64.26,108.146,강남,119.0,2021,10.0,31,15,2021-10-31,19.7,가을,53.0,11.0,61.639,72.63900000000001,2021-10,63884.9342,1014725.0,1153.7713891078877,12.460731002365188,0.8827732496522135,4.94666003048298,5.829433280135195,6944014.586956522,7895.543478260872,90.79875000000004,0.1211470422224975,0.6788529577775023,0.7999999999999998
2021-10-31 16:00:00,76.82,108.146,강남,102.0,2021,10.0,31,16,2021-10-31,19.9,가을,66.0,10.0,76.758,86.758,2021-10,63884.9342,1014725.0,1378.0324367932117,14.882750317366687,0.67191881787676,5.157514462258434,5.829433280135195,6944014.586956522,9430.217391304346,108.44749999999998,0.0922105166094193,0.7077894833905808,0.8000000000000002
2021-10-31 17:00:00,98.04,108.146,강남,121.0,2021,10.0,31,17,2021-10-31,17.6,가을,74.0,10.0,86.062,96.062,2021-10,63884.9342,1014725.0,1525.813780207353,16.478788826239413,0.6068407153853963,5.222592564749798,5.829433280135194,6944014.586956522,10441.521739130434,120.0775,0.0832795486248464,0.7167204513751536,0.8
2021-10-31 18:00:00,103.14,108.146,강남,158.0,2021,10.0,31,18,2021-10-31,15.0,가을,74.0,10.0,86.062,96.062,2021-10,63884.9342,1014725.0,1525.813780207353,16.478788826239413,0.6068407153853963,5.222592564749798,5.829433280135194,6944014.586956522,10441.521739130434,120.0775,0.0832795486248464,0.7167204513751536,0.8
2021-10-31 19:00:00,103.35,108.146,강남,198.0,2021,10.0,31,19,2021-10-31,14.6,가을,70.0,10.0,81.41,91.41,2021-10,63884.9342,1014725.0,1451.9231085002823,15.680769571803047,0.6377238026622026,5.191709477472992,5.829433280135194,6944014.586956522,9935.869565217392,114.2625,0.0875177770484629,0.712482222951537,0.7999999999999999
2021-10-31 20:00:00,103.35,108.146,강남,225.0,2021,10.0,31,20,2021-10-31,14.7,가을,64.0,10.0,74.432,84.432,2021-10,63884.9342,1014725.0,1341.0871009396767,14.48374069014851,0.6904293727656805,5.1390039073695135,5.829433280135194,6944014.586956522,9177.391304347828,105.54000000000002,0.0947508053818457,0.7052491946181542,0.7999999999999998
2021-10-31 21:00:00,103.35,108.146,강남,227.0,2021,10.0,31,21,2021-10-31,13.7,가을,65.0,11.0,75.595,86.595,2021-10,63884.9342,1014725.0,1375.443404229099,14.854788765674272,0.7405019467808434,5.088931333354351,5.829433280135194,6944014.586956522,9412.5,108.24375,0.1016224955251458,0.6983775044748542,0.8
2021-10-31 22:00:00,103.37,108.146,강남,233.0,2021,10.0,31,22,2021-10-31,12.7,가을,65.0,11.0,75.595,86.595,2021-10,63884.9342,1014725.0,1375.443404229099,14.854788765674272,0.7405019467808434,5.088931333354351,5.829433280135194,6944014.586956522,9412.5,108.24375,0.1016224955251458,0.6983775044748542,0.8
2021-10-31 23:00:00,103.49,108.146,강남,235.0,2021,10.0,31,23,2021-10-31,12.4,가을,61.0,14.0,70.943,84.943,2021-11,132462.8709,6433512.0,4125.547076724274,44.55590842862216,0.3142119753304496,1.5922242975620065,1.906436272892456,14398138.14130435,9232.934782608696,106.17875,0.1318531250367893,0.6681468749632106,0.7999999999999999
2021-11-01 00:00:00,103.55,135.047,강남,242.0,2021,11.0,01,00,2021-11-01,12.0,겨울,53.0,14.0,61.639,75.63900000000001,2021-11,132462.8709,6433512.0,3673.6665215067446,39.67559843227284,0.3528617223984238,1.553574550494032,1.906436272892456,14398138.14130435,8221.63043478261,94.54875,0.1480717619217599,0.65192823807824,0.8
2021-11-01 01:00:00,122.76,135.047,강남,199.0,2021,11.0,01,01,2021-11-01,11.6,겨울,53.0,14.0,61.639,75.63900000000001,2021-11,132462.8709,6433512.0,3673.6665215067446,39.67559843227284,0.3528617223984238,1.553574550494032,1.906436272892456,14398138.14130435,8221.63043478261,94.54875,0.1480717619217599,0.65192823807824,0.8
2021-11-01 02:00:00,95.48,135.047,강남,186.0,2021,11.0,01,02,2021-11-01,11.3,겨울,53.0,14.0,61.639,75.63900000000001,2021-11,132462.8709,6433512.0,3673.6665215067446,39.67559843227284,0.3528617223984238,1.553574550494032,1.906436272892456,14398138.14130435,8221.63043478261,94.54875,0.1480717619217599,0.65192823807824,0.8
2021-11-01 03:00:00,94.17,135.047,강남,186.0,2021,11.0,01,03,2021-11-01,11.3,겨울,52.0,14.0,60.476,74.476,2021-11,132462.8709,6433512.0,3617.1814521045535,39.06555968272918,0.3583719294872761,1.5480643434051795,1.9064362728924555,14398138.14130435,8095.217391304348,93.095,0.1503840163274075,0.6496159836725925,0.8
2021-11-01 04:00:00,88.64,135.047,강남,191.0,2021,11.0,01,04,2021-11-01,10.8,겨울,52.0,12.0,60.476,72.476,2021-11,132462.8709,6433512.0,3520.044617363038,38.01648186752081,0.3156525646380798,1.590783708254376,1.906436272892456,14398138.14130435,7877.826086956522,90.595,0.1324576411501738,0.6675423588498262,0.8
2021-11-01 05:00:00,95.48,135.047,강남,211.0,2021,11.0,01,05,2021-11-01,10.4,겨울,50.0,13.0,58.15,71.15,2021-11,132462.8709,6433512.0,3455.642895929413,37.32094327603766,0.348329888230526,1.55810638466193,1.906436272892456,14398138.14130435,7733.695652173914,88.93750000000001,0.1461700632466619,0.6538299367533379,0.7999999999999999
2021-11-01 06:00:00,131.36,135.047,강남,221.0,2021,11.0,01,06,2021-11-01,10.1,겨울,51.0,13.0,59.313,72.313,2021-11,132462.8709,6433512.0,3512.1279653316046,37.93098202558133,0.3427277467067045,1.5637085261857513,1.906436272892456,14398138.14130435,7860.108695652174,90.39125,0.1438192302905425,0.6561807697094575,0.8
2021-11-01 07:00:00,131.5,135.047,강남,270.0,2021,11.0,01,07,2021-11-01,9.7,겨울,48.0,13.0,55.824,68.824,2021-11,132462.8709,6433512.0,3342.672757125031,36.100865776950336,0.3601021670870906,1.546334105805365,1.9064362728924555,14398138.14130435,7480.869565217392,86.03,0.1511100778798093,0.6488899221201906,0.7999999999999999
2021-11-01 08:00:00,131.5,135.047,강남,255.0,2021,11.0,01,08,2021-11-01,10.7,겨울,49.0,13.0,56.987,69.987,2021-11,132462.8709,6433512.0,3399.157826527221,36.71090452649399,0.354118215491476,1.5523180574009805,1.906436272892456,14398138.14130435,7607.282608695652,87.48375,0.1485990255333133,0.6514009744666867,0.7999999999999999
2021-11-01 09:00:00,131.81,135.047,강남,225.0,2021,11.0,01,09,2021-11-01,11.9,겨울,61.0,13.0,70.943,83.943,2021-11,132462.8709,6433512.0,4076.978659353517,44.03136952101799,0.2952440530788979,1.6111922198135578,1.9064362728924555,14398138.14130435,9124.239130434784,104.92875,0.1238935944629093,0.6761064055370906,0.7999999999999999
2021-11-01 10:00:00,131.76,135.047,강남,223.0,2021,11.0,01,10,2021-11-01,14.3,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-01 11:00:00,131.81,135.047,강남,194.0,2021,11.0,01,11,2021-11-01,15.2,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-01 12:00:00,131.78,135.047,강남,162.0,2021,11.0,01,12,2021-11-01,16.7,겨울,63.0,13.0,73.269,86.269,2021-11,132462.8709,6433512.0,4189.9487981579,45.25144702010532,0.2872836308245363,1.6191526420679194,1.906436272892456,14398138.14130435,9377.065217391306,107.83625000000002,0.1205531535082126,0.6794468464917872,0.7999999999999999
2021-11-01 13:00:00,126.97,135.047,강남,152.0,2021,11.0,01,13,2021-11-01,17.0,겨울,61.0,13.0,70.943,83.943,2021-11,132462.8709,6433512.0,4076.978659353517,44.03136952101799,0.2952440530788979,1.6111922198135578,1.9064362728924555,14398138.14130435,9124.239130434784,104.92875,0.1238935944629093,0.6761064055370906,0.7999999999999999
2021-11-01 14:00:00,127.53,135.047,강남,145.0,2021,11.0,01,14,2021-11-01,17.9,겨울,64.0,12.0,74.432,86.432,2021-11,132462.8709,6433512.0,4197.8654501893325,45.33694686204479,0.2646847842779233,1.6417514886145328,1.906436272892456,14398138.14130435,9394.782608695654,108.04000000000002,0.1110699740836727,0.6889300259163271,0.7999999999999998
2021-11-01 15:00:00,129.93,135.047,강남,125.0,2021,11.0,01,15,2021-11-01,17.6,겨울,63.0,12.0,73.269,85.269,2021-11,132462.8709,6433512.0,4141.380380787142,44.726908112501135,0.2682948700548789,1.638141402837577,1.906436272892456,14398138.14130435,9268.369565217392,106.58625,0.112584878443514,0.687415121556486,0.8
2021-11-01 16:00:00,136.21,135.047,강남,119.0,2021,11.0,01,16,2021-11-01,16.6,겨울,63.0,12.0,73.269,85.269,2021-11,132462.8709,6433512.0,4141.380380787142,44.726908112501135,0.2682948700548789,1.638141402837577,1.906436272892456,14398138.14130435,9268.369565217392,106.58625,0.112584878443514,0.687415121556486,0.8
2021-11-01 17:00:00,136.21,135.047,강남,123.0,2021,11.0,01,17,2021-11-01,15.2,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-01 18:00:00,136.21,135.047,강남,160.0,2021,11.0,01,18,2021-11-01,14.4,겨울,64.0,13.0,74.432,87.432,2021-11,132462.8709,6433512.0,4246.43386756009,45.86148576964898,0.2834622512078178,1.622974021684638,1.906436272892456,14398138.14130435,9503.478260869566,109.29,0.1189495836764571,0.6810504163235428,0.7999999999999999
2021-11-01 19:00:00,136.22,135.047,강남,207.0,2021,11.0,01,19,2021-11-01,14.0,겨울,66.0,12.0,76.758,88.758,2021-11,132462.8709,6433512.0,4310.835588993715,46.55702436113212,0.2577484314057265,1.6486878414867294,1.906436272892456,14398138.14130435,9647.608695652174,110.9475,0.1081592645170012,0.6918407354829986,0.7999999999999999
2021-11-01 20:00:00,135.92,135.047,강남,231.0,2021,11.0,01,20,2021-11-01,13.0,겨울,56.0,12.0,65.128,77.128,2021-11,132462.8709,6433512.0,3745.984894971803,40.45663686569547,0.2966138791970422,1.6098223936954137,1.906436272892456,14398138.14130435,8383.478260869566,96.41,0.1244684161394046,0.6755315838605953,0.7999999999999999
2021-11-01 21:00:00,134.23,135.047,강남,262.0,2021,11.0,01,21,2021-11-01,11.3,겨울,63.0,12.0,73.269,85.269,2021-11,132462.8709,6433512.0,4141.380380787142,44.726908112501135,0.2682948700548789,1.638141402837577,1.906436272892456,14398138.14130435,9268.369565217392,106.58625,0.112584878443514,0.687415121556486,0.8
2021-11-01 22:00:00,132.04,135.047,강남,288.0,2021,11.0,01,22,2021-11-01,11.3,겨울,57.0,11.0,66.291,77.291,2021-11,132462.8709,6433512.0,3753.901547003236,40.54213670763495,0.2713226507849169,1.6351136221075389,1.906436272892456,14398138.14130435,8401.195652173912,96.61374999999998,0.1138554294807933,0.6861445705192067,0.8000000000000002
2021-11-01 23:00:00,130.41,135.047,강남,297.0,2021,11.0,01,23,2021-11-01,10.3,겨울,64.0,12.0,74.432,86.432,2021-11,132462.8709,6433512.0,4197.8654501893325,45.33694686204479,0.2646847842779233,1.6417514886145328,1.906436272892456,14398138.14130435,9394.782608695654,108.04000000000002,0.1110699740836727,0.6889300259163271,0.7999999999999998
2021-11-02 00:00:00,130.39,135.047,강남,284.0,2021,11.0,02,00,2021-11-02,9.6,겨울,61.0,12.0,70.943,82.943,2021-11,132462.8709,6433512.0,4028.410241982759,43.5068306134138,0.275818758360675,1.6306175145317807,1.906436272892456,14398138.14130435,9015.54347826087,103.67875,0.1157421361658006,0.6842578638341993,0.7999999999999999
2021-11-02 01:00:00,128.93,135.047,강남,234.0,2021,11.0,02,01,2021-11-02,9.3,겨울,60.0,12.0,69.78,81.78,2021-11,132462.8709,6433512.0,3971.925172580568,42.896791863870135,0.2797411992505437,1.626695073641912,1.906436272892456,14398138.14130435,8889.13043478261,102.225,0.1173881144534115,0.6826118855465884,0.7999999999999999
2021-11-02 02:00:00,125.27,135.047,강남,215.0,2021,11.0,02,02,2021-11-02,8.9,겨울,63.0,12.0,73.269,85.269,2021-11,132462.8709,6433512.0,4141.380380787142,44.726908112501135,0.2682948700548789,1.638141402837577,1.906436272892456,14398138.14130435,9268.369565217392,106.58625,0.112584878443514,0.687415121556486,0.8
2021-11-02 03:00:00,125.27,135.047,강남,210.0,2021,11.0,02,03,2021-11-02,8.6,겨울,63.0,12.0,73.269,85.269,2021-11,132462.8709,6433512.0,4141.380380787142,44.726908112501135,0.2682948700548789,1.638141402837577,1.906436272892456,14398138.14130435,9268.369565217392,106.58625,0.112584878443514,0.687415121556486,0.8
2021-11-02 04:00:00,125.28,135.047,강남,211.0,2021,11.0,02,04,2021-11-02,8.5,겨울,67.0,12.0,77.921,89.921,2021-11,132462.8709,6433512.0,4367.320658395907,47.1670631106758,0.2544148227300571,1.6520214501623989,1.906436272892456,14398138.14130435,9774.021739130436,112.40125,0.1067603785545089,0.6932396214454911,0.8
2021-11-02 05:00:00,125.29,135.047,강남,210.0,2021,11.0,02,05,2021-11-02,8.7,겨울,53.0,12.0,61.639,73.63900000000001,2021-11,132462.8709,6433512.0,3576.529686765229,38.62652061706448,0.3106673810713001,1.5957688918211557,1.906436272892456,14398138.14130435,8004.239130434785,92.04875000000004,0.1303657029563138,0.6696342970436859,0.7999999999999998
2021-11-02 06:00:00,132.62,135.047,강남,201.0,2021,11.0,02,06,2021-11-02,8.0,겨울,65.0,12.0,75.595,87.595,2021-11,132462.8709,6433512.0,4254.350519591524,45.94698561158846,0.2611705608163647,1.6452657120760912,1.906436272892456,14398138.14130435,9521.195652173914,109.49375,0.1095952965351903,0.6904047034648096,0.7999999999999999
2021-11-02 07:00:00,133.35,135.047,강남,236.0,2021,11.0,02,07,2021-11-02,7.8,겨울,51.0,11.0,59.313,70.313,2021-11,132462.8709,6433512.0,3414.991130590089,36.881904210372966,0.2982492426978939,1.6081870301945618,1.9064362728924555,14398138.14130435,7642.717391304349,87.89125000000001,0.1251546655668226,0.6748453344331773,0.7999999999999999
2021-11-02 08:00:00,135.07,135.047,강남,243.0,2021,11.0,02,08,2021-11-02,8.7,겨울,51.0,10.0,59.313,69.313,2021-11,132462.8709,6433512.0,3366.4227132193314,36.357365302768784,0.2750474330778433,1.631388839814612,1.9064362728924555,14398138.14130435,7534.021739130436,86.64125000000001,0.1154184640687893,0.6845815359312105,0.7999999999999999
2021-11-02 09:00:00,136.77,135.047,강남,223.0,2021,11.0,02,09,2021-11-02,10.9,겨울,51.0,9.0,59.313,68.313,2021-11,132462.8709,6433512.0,3317.8542958485737,35.832826395164595,0.2511663439759943,1.6552699289164614,1.906436272892456,14398138.14130435,7425.326086956522,85.39125,0.1053972157568837,0.6946027842431163,0.8
2021-11-02 10:00:00,131.07,135.047,강남,202.0,2021,11.0,02,10,2021-11-02,12.3,겨울,58.0,9.0,67.45400000000001,76.45400000000001,2021-11,132462.8709,6433512.0,3713.249781663913,40.10309764197026,0.224421566641799,1.6820147062506567,1.906436272892456,14398138.14130435,8310.21739130435,95.56750000000002,0.0941742747272869,0.7058257252727129,0.7999999999999999
2021-11-02 11:00:00,131.94,135.047,강남,176.0,2021,11.0,02,11,2021-11-02,14.3,겨울,62.0,12.0,72.10600000000001,84.10600000000001,2021-11,132462.8709,6433512.0,4084.895311384951,44.116869362957466,0.2720047948387685,1.6344314780536873,1.906436272892456,14398138.14130435,9141.956521739132,105.13250000000002,0.1141416783582621,0.6858583216417378,0.7999999999999999
2021-11-02 12:00:00,135.94,135.047,강남,148.0,2021,11.0,02,12,2021-11-02,15.9,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-02 13:00:00,127.48,135.047,강남,155.0,2021,11.0,02,13,2021-11-02,16.2,겨울,61.0,13.0,70.943,83.943,2021-11,132462.8709,6433512.0,4076.978659353517,44.03136952101799,0.2952440530788979,1.6111922198135578,1.9064362728924555,14398138.14130435,9124.239130434784,104.92875,0.1238935944629093,0.6761064055370906,0.7999999999999999
2021-11-02 14:00:00,128.96,135.047,강남,142.0,2021,11.0,02,14,2021-11-02,17.1,겨울,62.0,12.0,72.10600000000001,84.10600000000001,2021-11,132462.8709,6433512.0,4084.895311384951,44.116869362957466,0.2720047948387685,1.6344314780536873,1.906436272892456,14398138.14130435,9141.956521739132,105.13250000000002,0.1141416783582621,0.6858583216417378,0.7999999999999999
2021-11-02 15:00:00,128.95,135.047,강남,144.0,2021,11.0,02,15,2021-11-02,17.0,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-02 16:00:00,132.9,135.047,강남,147.0,2021,11.0,02,16,2021-11-02,16.2,겨울,64.0,13.0,74.432,87.432,2021-11,132462.8709,6433512.0,4246.43386756009,45.86148576964898,0.2834622512078178,1.622974021684638,1.906436272892456,14398138.14130435,9503.478260869566,109.29,0.1189495836764571,0.6810504163235428,0.7999999999999999
2021-11-02 17:00:00,134.28,135.047,강남,142.0,2021,11.0,02,17,2021-11-02,15.3,겨울,63.0,13.0,73.269,86.269,2021-11,132462.8709,6433512.0,4189.9487981579,45.25144702010532,0.2872836308245363,1.6191526420679194,1.906436272892456,14398138.14130435,9377.065217391306,107.83625000000002,0.1205531535082126,0.6794468464917872,0.7999999999999999
2021-11-02 18:00:00,134.29,135.047,강남,160.0,2021,11.0,02,18,2021-11-02,14.7,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-02 19:00:00,134.29,135.047,강남,201.0,2021,11.0,02,19,2021-11-02,13.9,겨울,61.0,13.0,70.943,83.943,2021-11,132462.8709,6433512.0,4076.978659353517,44.03136952101799,0.2952440530788979,1.6111922198135578,1.9064362728924555,14398138.14130435,9124.239130434784,104.92875,0.1238935944629093,0.6761064055370906,0.7999999999999999
2021-11-02 20:00:00,134.29,135.047,강남,281.0,2021,11.0,02,20,2021-11-02,12.7,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-02 21:00:00,132.48,135.047,강남,304.0,2021,11.0,02,21,2021-11-02,12.5,겨울,62.0,13.0,72.10600000000001,85.10600000000001,2021-11,132462.8709,6433512.0,4133.463728755709,44.641408270561655,0.2912094511268526,1.615226821765603,1.906436272892456,14398138.14130435,9250.652173913046,106.38250000000002,0.1222005499024745,0.6777994500975254,0.7999999999999999
2021-11-02 22:00:00,131.96,135.047,강남,303.0,2021,11.0,02,22,2021-11-02,11.3,겨울,63.0,13.0,73.269,86.269,2021-11,132462.8709,6433512.0,4189.9487981579,45.25144702010532,0.2872836308245363,1.6191526420679194,1.906436272892456,14398138.14130435,9377.065217391306,107.83625000000002,0.1205531535082126,0.6794468464917872,0.7999999999999999
