,date,SMP,LNG (kWh),branch,heat_demand,year,month,day,hour,ymd,imputated_temperature,season
12331,2022-05-29 19:00:00,142.42,145.868,강남,96.0,2022,5.0,29,19,2022-05-29,25.6,봄
12332,2022-05-29 20:00:00,142.42,145.868,강남,102.0,2022,5.0,29,20,2022-05-29,23.7,봄
12333,2022-05-29 21:00:00,142.42,145.868,강남,109.0,2022,5.0,29,21,2022-05-29,22.9,봄
12334,2022-05-29 22:00:00,141.89,145.868,강남,109.0,2022,5.0,29,22,2022-05-29,22.4,봄
12335,2022-05-29 23:00:00,141.39,145.868,강남,100.0,2022,5.0,29,23,2022-05-29,22.0,봄
12336,2022-05-30 00:00:00,140.15,145.868,강남,87.0,2022,5.0,30,00,2022-05-30,21.8,봄
12337,2022-05-30 01:00:00,136.1,145.868,강남,49.0,2022,5.0,30,01,2022-05-30,21.4,봄
12338,2022-05-30 02:00:00,130.06,145.868,강남,52.0,2022,5.0,30,02,2022-05-30,21.2,봄
12339,2022-05-30 03:00:00,111.83,145.868,강남,51.0,2022,5.0,30,03,2022-05-30,21.3,봄
12340,2022-05-30 04:00:00,110.48,145.868,강남,58.0,2022,5.0,30,04,2022-05-30,21.1,봄
12341,2022-05-30 05:00:00,111.83,145.868,강남,73.0,2022,5.0,30,05,2022-05-30,21.2,봄
12342,2022-05-30 06:00:00,133.23,145.868,강남,76.0,2022,5.0,30,06,2022-05-30,21.3,봄
12343,2022-05-30 07:00:00,134.54,145.868,강남,84.0,2022,5.0,30,07,2022-05-30,21.6,봄
12344,2022-05-30 08:00:00,136.3,145.868,강남,98.0,2022,5.0,30,08,2022-05-30,22.4,봄
12345,2022-05-30 09:00:00,139.37,145.868,강남,104.0,2022,5.0,30,09,2022-05-30,23.2,봄
12346,2022-05-30 10:00:00,139.37,145.868,강남,117.0,2022,5.0,30,10,2022-05-30,24.1,봄
12347,2022-05-30 11:00:00,139.37,145.868,강남,127.0,2022,5.0,30,11,2022-05-30,24.3,봄
12348,2022-05-30 12:00:00,137.85,145.868,강남,130.0,2022,5.0,30,12,2022-05-30,23.5,봄
12349,2022-05-30 13:00:00,137.79,145.868,강남,129.0,2022,5.0,30,13,2022-05-30,23.5,봄
12350,2022-05-30 14:00:00,139.37,145.868,강남,120.0,2022,5.0,30,14,2022-05-30,23.6,봄
12351,2022-05-30 15:00:00,140.29,145.868,강남,104.0,2022,5.0,30,15,2022-05-30,23.4,봄
12352,2022-05-30 16:00:00,142.01,145.868,강남,98.0,2022,5.0,30,16,2022-05-30,22.6,봄
12353,2022-05-30 17:00:00,146.35,145.868,강남,101.0,2022,5.0,30,17,2022-05-30,23.2,봄
12354,2022-05-30 18:00:00,146.35,145.868,강남,98.0,2022,5.0,30,18,2022-05-30,21.4,봄
12355,2022-05-30 19:00:00,147.14,145.868,강남,95.0,2022,5.0,30,19,2022-05-30,20.6,봄
12356,2022-05-30 20:00:00,147.14,145.868,강남,96.0,2022,5.0,30,20,2022-05-30,20.7,봄
12357,2022-05-30 21:00:00,147.14,145.868,강남,108.0,2022,5.0,30,21,2022-05-30,20.4,봄
12358,2022-05-30 22:00:00,141.25,145.868,강남,115.0,2022,5.0,30,22,2022-05-30,19.8,봄
12359,2022-05-30 23:00:00,140.36,145.868,강남,116.0,2022,5.0,30,23,2022-05-30,19.3,봄
12360,2022-05-31 00:00:00,139.47,145.868,강남,111.0,2022,5.0,31,00,2022-05-31,19.1,봄
12361,2022-05-31 01:00:00,136.01,145.868,강남,65.0,2022,5.0,31,01,2022-05-31,18.0,봄
12362,2022-05-31 02:00:00,135.44,145.868,강남,58.0,2022,5.0,31,02,2022-05-31,16.7,봄
12363,2022-05-31 03:00:00,135.44,145.868,강남,58.0,2022,5.0,31,03,2022-05-31,15.5,봄
12364,2022-05-31 04:00:00,132.67,145.868,강남,61.0,2022,5.0,31,04,2022-05-31,14.4,봄
12365,2022-05-31 05:00:00,132.88,145.868,강남,66.0,2022,5.0,31,05,2022-05-31,13.4,봄
12366,2022-05-31 06:00:00,134.77,145.868,강남,75.0,2022,5.0,31,06,2022-05-31,13.7,봄
12367,2022-05-31 07:00:00,140.23,145.868,강남,105.0,2022,5.0,31,07,2022-05-31,16.9,봄
12368,2022-05-31 08:00:00,139.81,145.868,강남,134.0,2022,5.0,31,08,2022-05-31,19.7,봄
12369,2022-05-31 09:00:00,140.04,145.868,강남,153.0,2022,5.0,31,09,2022-05-31,21.1,봄
12370,2022-05-31 10:00:00,139.07,145.868,강남,147.0,2022,5.0,31,10,2022-05-31,21.4,봄
12371,2022-05-31 11:00:00,138.94,145.868,강남,120.0,2022,5.0,31,11,2022-05-31,23.4,봄
12372,2022-05-31 12:00:00,136.82,145.868,강남,117.0,2022,5.0,31,12,2022-05-31,25.9,봄
12373,2022-05-31 13:00:00,147.14,145.868,강남,115.0,2022,5.0,31,13,2022-05-31,26.3,봄
12374,2022-05-31 14:00:00,138.57,145.868,강남,107.0,2022,5.0,31,14,2022-05-31,26.8,봄
12375,2022-05-31 15:00:00,138.51,145.868,강남,99.0,2022,5.0,31,15,2022-05-31,27.7,봄
12376,2022-05-31 16:00:00,140.3,145.868,강남,86.0,2022,5.0,31,16,2022-05-31,26.3,봄
12377,2022-05-31 17:00:00,142.55,145.868,강남,87.0,2022,5.0,31,17,2022-05-31,25.3,봄
12378,2022-05-31 18:00:00,142.56,145.868,강남,92.0,2022,5.0,31,18,2022-05-31,24.3,봄
12379,2022-05-31 19:00:00,142.56,145.868,강남,93.0,2022,5.0,31,19,2022-05-31,22.9,봄
12380,2022-05-31 20:00:00,142.57,145.868,강남,100.0,2022,5.0,31,20,2022-05-31,21.9,봄
12381,2022-05-31 21:00:00,141.92,145.868,강남,100.0,2022,5.0,31,21,2022-05-31,19.7,봄
12382,2022-05-31 22:00:00,140.47,145.868,강남,99.0,2022,5.0,31,22,2022-05-31,18.3,봄
12383,2022-05-31 23:00:00,139.06,145.868,강남,97.0,2022,5.0,31,23,2022-05-31,18.1,봄
12384,2022-06-01 00:00:00,136.84,139.868,강남,97.0,2022,6.0,01,00,2022-06-01,17.4,여름
12385,2022-06-01 01:00:00,128.46,139.868,강남,59.0,2022,6.0,01,01,2022-06-01,18.7,여름
12386,2022-06-01 02:00:00,128.46,139.868,강남,42.0,2022,6.0,01,02,2022-06-01,18.3,여름
12387,2022-06-01 03:00:00,127.49,139.868,강남,28.0,2022,6.0,01,03,2022-06-01,17.3,여름
12388,2022-06-01 04:00:00,127.49,139.868,강남,38.0,2022,6.0,01,04,2022-06-01,17.7,여름
12389,2022-06-01 05:00:00,128.46,139.868,강남,48.0,2022,6.0,01,05,2022-06-01,17.2,여름
12390,2022-06-01 06:00:00,128.46,139.868,강남,59.0,2022,6.0,01,06,2022-06-01,16.9,여름
12391,2022-06-01 07:00:00,128.46,139.868,강남,73.0,2022,6.0,01,07,2022-06-01,19.3,여름
12392,2022-06-01 08:00:00,128.46,139.868,강남,83.0,2022,6.0,01,08,2022-06-01,22.1,여름
12393,2022-06-01 09:00:00,127.31,139.868,강남,81.0,2022,6.0,01,09,2022-06-01,23.6,여름
12394,2022-06-01 10:00:00,126.65,139.868,강남,81.0,2022,6.0,01,10,2022-06-01,25.7,여름
12395,2022-06-01 11:00:00,126.64,139.868,강남,88.0,2022,6.0,01,11,2022-06-01,26.8,여름
12396,2022-06-01 12:00:00,125.17,139.868,강남,87.0,2022,6.0,01,12,2022-06-01,27.9,여름
12397,2022-06-01 13:00:00,123.74,139.868,강남,88.0,2022,6.0,01,13,2022-06-01,28.6,여름
12398,2022-06-01 14:00:00,129.37,139.868,강남,81.0,2022,6.0,01,14,2022-06-01,29.0,여름
12399,2022-06-01 15:00:00,129.21,139.868,강남,78.0,2022,6.0,01,15,2022-06-01,28.3,여름
12400,2022-06-01 16:00:00,129.37,139.868,강남,80.0,2022,6.0,01,16,2022-06-01,28.0,여름
12401,2022-06-01 17:00:00,130.59,139.868,강남,85.0,2022,6.0,01,17,2022-06-01,27.9,여름
12402,2022-06-01 18:00:00,133.75,139.868,강남,88.0,2022,6.0,01,18,2022-06-01,26.6,여름
12403,2022-06-01 19:00:00,133.93,139.868,강남,91.0,2022,6.0,01,19,2022-06-01,24.7,여름
12404,2022-06-01 20:00:00,133.92,139.868,강남,93.0,2022,6.0,01,20,2022-06-01,23.2,여름
12405,2022-06-01 21:00:00,133.9,139.868,강남,86.0,2022,6.0,01,21,2022-06-01,21.3,여름
12406,2022-06-01 22:00:00,133.71,139.868,강남,85.0,2022,6.0,01,22,2022-06-01,20.8,여름
12407,2022-06-01 23:00:00,131.98,139.868,강남,84.0,2022,6.0,01,23,2022-06-01,20.0,여름
12408,2022-06-02 00:00:00,131.26,139.868,강남,84.0,2022,6.0,02,00,2022-06-02,18.7,여름
12409,2022-06-02 01:00:00,127.52,139.868,강남,77.0,2022,6.0,02,01,2022-06-02,17.3,여름
12410,2022-06-02 02:00:00,127.62,139.868,강남,71.0,2022,6.0,02,02,2022-06-02,16.1,여름
12411,2022-06-02 03:00:00,122.06,139.868,강남,61.0,2022,6.0,02,03,2022-06-02,16.3,여름
12412,2022-06-02 04:00:00,117.47,139.868,강남,59.0,2022,6.0,02,04,2022-06-02,15.9,여름
12413,2022-06-02 05:00:00,117.47,139.868,강남,59.0,2022,6.0,02,05,2022-06-02,15.8,여름
12414,2022-06-02 06:00:00,118.3,139.868,강남,59.0,2022,6.0,02,06,2022-06-02,17.6,여름
12415,2022-06-02 07:00:00,126.66,139.868,강남,72.0,2022,6.0,02,07,2022-06-02,18.6,여름
12416,2022-06-02 08:00:00,129.03,139.868,강남,109.0,2022,6.0,02,08,2022-06-02,19.6,여름
12417,2022-06-02 09:00:00,129.9,139.868,강남,123.0,2022,6.0,02,09,2022-06-02,21.7,여름
12418,2022-06-02 10:00:00,129.58,139.868,강남,119.0,2022,6.0,02,10,2022-06-02,22.1,여름
12419,2022-06-02 11:00:00,129.4,139.868,강남,110.0,2022,6.0,02,11,2022-06-02,23.8,여름
12420,2022-06-02 12:00:00,129.37,139.868,강남,108.0,2022,6.0,02,12,2022-06-02,25.8,여름
12421,2022-06-02 13:00:00,128.53,139.868,강남,100.0,2022,6.0,02,13,2022-06-02,25.7,여름
12422,2022-06-02 14:00:00,130.5,139.868,강남,94.0,2022,6.0,02,14,2022-06-02,26.8,여름
12423,2022-06-02 15:00:00,131.37,139.868,강남,92.0,2022,6.0,02,15,2022-06-02,26.5,여름
12424,2022-06-02 16:00:00,132.54,139.868,강남,101.0,2022,6.0,02,16,2022-06-02,26.7,여름
12425,2022-06-02 17:00:00,134.17,139.868,강남,100.0,2022,6.0,02,17,2022-06-02,26.7,여름
12426,2022-06-02 18:00:00,134.17,139.868,강남,109.0,2022,6.0,02,18,2022-06-02,25.6,여름
12427,2022-06-02 19:00:00,134.18,139.868,강남,114.0,2022,6.0,02,19,2022-06-02,24.1,여름
12428,2022-06-02 20:00:00,134.2,139.868,강남,113.0,2022,6.0,02,20,2022-06-02,22.7,여름
12429,2022-06-02 21:00:00,133.66,139.868,강남,106.0,2022,6.0,02,21,2022-06-02,21.9,여름
12430,2022-06-02 22:00:00,132.97,139.868,강남,110.0,2022,6.0,02,22,2022-06-02,20.9,여름
12431,2022-06-02 23:00:00,129.84,139.868,강남,109.0,2022,6.0,02,23,2022-06-02,20.2,여름
12432,2022-06-03 00:00:00,129.9,139.868,강남,89.0,2022,6.0,03,00,2022-06-03,19.5,여름
12433,2022-06-03 01:00:00,129.53,139.868,강남,73.0,2022,6.0,03,01,2022-06-03,19.5,여름
12434,2022-06-03 02:00:00,126.58,139.868,강남,60.0,2022,6.0,03,02,2022-06-03,19.7,여름
12435,2022-06-03 03:00:00,126.12,139.868,강남,52.0,2022,6.0,03,03,2022-06-03,19.7,여름
12436,2022-06-03 04:00:00,120.6,139.868,강남,43.0,2022,6.0,03,04,2022-06-03,19.6,여름
12437,2022-06-03 05:00:00,120.6,139.868,강남,44.0,2022,6.0,03,05,2022-06-03,19.6,여름
12438,2022-06-03 06:00:00,123.31,139.868,강남,55.0,2022,6.0,03,06,2022-06-03,19.8,여름
12439,2022-06-03 07:00:00,129.5,139.868,강남,64.0,2022,6.0,03,07,2022-06-03,20.3,여름
12440,2022-06-03 08:00:00,129.22,139.868,강남,144.0,2022,6.0,03,08,2022-06-03,21.9,여름
12441,2022-06-03 09:00:00,131.19,139.868,강남,133.0,2022,6.0,03,09,2022-06-03,23.2,여름
12442,2022-06-03 10:00:00,131.04,139.868,강남,120.0,2022,6.0,03,10,2022-06-03,24.7,여름
12443,2022-06-03 11:00:00,130.88,139.868,강남,109.0,2022,6.0,03,11,2022-06-03,26.4,여름
12444,2022-06-03 12:00:00,129.21,139.868,강남,116.0,2022,6.0,03,12,2022-06-03,28.9,여름
12445,2022-06-03 13:00:00,125.11,139.868,강남,111.0,2022,6.0,03,13,2022-06-03,29.9,여름
12446,2022-06-03 14:00:00,129.18,139.868,강남,103.0,2022,6.0,03,14,2022-06-03,30.4,여름
12447,2022-06-03 15:00:00,130.4,139.868,강남,109.0,2022,6.0,03,15,2022-06-03,31.8,여름
12448,2022-06-03 16:00:00,132.28,139.868,강남,98.0,2022,6.0,03,16,2022-06-03,30.7,여름
12449,2022-06-03 17:00:00,135.53,139.868,강남,100.0,2022,6.0,03,17,2022-06-03,29.8,여름
12450,2022-06-03 18:00:00,135.53,139.868,강남,104.0,2022,6.0,03,18,2022-06-03,29.1,여름
12451,2022-06-03 19:00:00,135.53,139.868,강남,85.0,2022,6.0,03,19,2022-06-03,27.1,여름
12452,2022-06-03 20:00:00,135.53,139.868,강남,87.0,2022,6.0,03,20,2022-06-03,25.6,여름
12453,2022-06-03 21:00:00,135.4,139.868,강남,97.0,2022,6.0,03,21,2022-06-03,24.7,여름
12454,2022-06-03 22:00:00,133.42,139.868,강남,87.0,2022,6.0,03,22,2022-06-03,24.4,여름
12455,2022-06-03 23:00:00,131.36,139.868,강남,88.0,2022,6.0,03,23,2022-06-03,23.4,여름
12456,2022-06-04 00:00:00,131.2,139.868,강남,60.0,2022,6.0,04,00,2022-06-04,23.4,여름
12457,2022-06-04 01:00:00,128.26,139.868,강남,49.0,2022,6.0,04,01,2022-06-04,22.6,여름
12458,2022-06-04 02:00:00,128.34,139.868,강남,46.0,2022,6.0,04,02,2022-06-04,22.2,여름
12459,2022-06-04 03:00:00,128.42,139.868,강남,43.0,2022,6.0,04,03,2022-06-04,22.0,여름
12460,2022-06-04 04:00:00,128.5,139.868,강남,40.0,2022,6.0,04,04,2022-06-04,21.6,여름
12461,2022-06-04 05:00:00,128.5,139.868,강남,47.0,2022,6.0,04,05,2022-06-04,21.4,여름
12462,2022-06-04 06:00:00,127.04,139.868,강남,49.0,2022,6.0,04,06,2022-06-04,21.2,여름
12463,2022-06-04 07:00:00,128.11,139.868,강남,57.0,2022,6.0,04,07,2022-06-04,21.6,여름
12464,2022-06-04 08:00:00,124.92,139.868,강남,65.0,2022,6.0,04,08,2022-06-04,23.5,여름
12465,2022-06-04 09:00:00,127.72,139.868,강남,74.0,2022,6.0,04,09,2022-06-04,24.5,여름
12466,2022-06-04 10:00:00,127.72,139.868,강남,93.0,2022,6.0,04,10,2022-06-04,25.6,여름
12467,2022-06-04 11:00:00,127.72,139.868,강남,104.0,2022,6.0,04,11,2022-06-04,27.2,여름
12468,2022-06-04 12:00:00,119.93,139.868,강남,115.0,2022,6.0,04,12,2022-06-04,27.5,여름
12469,2022-06-04 13:00:00,119.78,139.868,강남,112.0,2022,6.0,04,13,2022-06-04,27.5,여름
12470,2022-06-04 14:00:00,127.84,139.868,강남,108.0,2022,6.0,04,14,2022-06-04,27.9,여름
12471,2022-06-04 15:00:00,127.84,139.868,강남,103.0,2022,6.0,04,15,2022-06-04,28.3,여름
12472,2022-06-04 16:00:00,127.84,139.868,강남,106.0,2022,6.0,04,16,2022-06-04,28.6,여름
12473,2022-06-04 17:00:00,128.87,139.868,강남,94.0,2022,6.0,04,17,2022-06-04,28.4,여름
12474,2022-06-04 18:00:00,128.87,139.868,강남,94.0,2022,6.0,04,18,2022-06-04,28.7,여름
12475,2022-06-04 19:00:00,132.21,139.868,강남,94.0,2022,6.0,04,19,2022-06-04,27.9,여름
12476,2022-06-04 20:00:00,132.29,139.868,강남,92.0,2022,6.0,04,20,2022-06-04,26.9,여름
12477,2022-06-04 21:00:00,132.38,139.868,강남,93.0,2022,6.0,04,21,2022-06-04,26.3,여름
12478,2022-06-04 22:00:00,132.44,139.868,강남,97.0,2022,6.0,04,22,2022-06-04,25.7,여름
12479,2022-06-04 23:00:00,130.52,139.868,강남,92.0,2022,6.0,04,23,2022-06-04,25.2,여름
12480,2022-06-05 00:00:00,128.64,139.868,강남,89.0,2022,6.0,05,00,2022-06-05,25.4,여름
12481,2022-06-05 01:00:00,126.67,139.868,강남,63.0,2022,6.0,05,01,2022-06-05,24.8,여름
12482,2022-06-05 02:00:00,126.67,139.868,강남,56.0,2022,6.0,05,02,2022-06-05,24.3,여름
12483,2022-06-05 03:00:00,114.36,139.868,강남,36.0,2022,6.0,05,03,2022-06-05,23.7,여름
12484,2022-06-05 04:00:00,113.08,139.868,강남,30.0,2022,6.0,05,04,2022-06-05,23.5,여름
12485,2022-06-05 05:00:00,113.08,139.868,강남,31.0,2022,6.0,05,05,2022-06-05,23.1,여름
12486,2022-06-05 06:00:00,113.08,139.868,강남,38.0,2022,6.0,05,06,2022-06-05,22.9,여름
12487,2022-06-05 07:00:00,113.61,139.868,강남,54.0,2022,6.0,05,07,2022-06-05,22.8,여름
12488,2022-06-05 08:00:00,114.64,139.868,강남,67.0,2022,6.0,05,08,2022-06-05,22.4,여름
12489,2022-06-05 09:00:00,113.12,139.868,강남,94.0,2022,6.0,05,09,2022-06-05,23.6,여름
12490,2022-06-05 10:00:00,113.08,139.868,강남,94.0,2022,6.0,05,10,2022-06-05,24.7,여름
12491,2022-06-05 11:00:00,115.51,139.868,강남,91.0,2022,6.0,05,11,2022-06-05,25.8,여름
12492,2022-06-05 12:00:00,115.14,139.868,강남,89.0,2022,6.0,05,12,2022-06-05,24.1,여름
12493,2022-06-05 13:00:00,114.98,139.868,강남,88.0,2022,6.0,05,13,2022-06-05,23.3,여름
12494,2022-06-05 14:00:00,115.14,139.868,강남,84.0,2022,6.0,05,14,2022-06-05,22.6,여름
12495,2022-06-05 15:00:00,115.14,139.868,강남,84.0,2022,6.0,05,15,2022-06-05,22.1,여름
12496,2022-06-05 16:00:00,119.31,139.868,강남,84.0,2022,6.0,05,16,2022-06-05,22.1,여름
12497,2022-06-05 17:00:00,125.57,139.868,강남,85.0,2022,6.0,05,17,2022-06-05,21.7,여름
12498,2022-06-05 18:00:00,126.66,139.868,강남,88.0,2022,6.0,05,18,2022-06-05,21.5,여름
12499,2022-06-05 19:00:00,129.5,139.868,강남,87.0,2022,6.0,05,19,2022-06-05,21.4,여름
12500,2022-06-05 20:00:00,130.25,139.868,강남,80.0,2022,6.0,05,20,2022-06-05,20.0,여름
12501,2022-06-05 21:00:00,131.19,139.868,강남,78.0,2022,6.0,05,21,2022-06-05,19.9,여름
12502,2022-06-05 22:00:00,130.0,139.868,강남,74.0,2022,6.0,05,22,2022-06-05,19.8,여름
12503,2022-06-05 23:00:00,130.1,139.868,강남,65.0,2022,6.0,05,23,2022-06-05,20.1,여름
12504,2022-06-06 00:00:00,128.18,139.868,강남,59.0,2022,6.0,06,00,2022-06-06,20.1,여름
12505,2022-06-06 01:00:00,124.54,139.868,강남,60.0,2022,6.0,06,01,2022-06-06,18.7,여름
12506,2022-06-06 02:00:00,115.71,139.868,강남,60.0,2022,6.0,06,02,2022-06-06,18.5,여름
12507,2022-06-06 03:00:00,113.3,139.868,강남,58.0,2022,6.0,06,03,2022-06-06,18.3,여름
12508,2022-06-06 04:00:00,112.19,139.868,강남,47.0,2022,6.0,06,04,2022-06-06,18.5,여름
12509,2022-06-06 05:00:00,112.19,139.868,강남,35.0,2022,6.0,06,05,2022-06-06,18.6,여름
12510,2022-06-06 06:00:00,113.3,139.868,강남,30.0,2022,6.0,06,06,2022-06-06,17.8,여름
12511,2022-06-06 07:00:00,113.3,139.868,강남,37.0,2022,6.0,06,07,2022-06-06,18.0,여름
12512,2022-06-06 08:00:00,121.22,139.868,강남,50.0,2022,6.0,06,08,2022-06-06,17.2,여름
12513,2022-06-06 09:00:00,123.63,139.868,강남,64.0,2022,6.0,06,09,2022-06-06,17.3,여름
12514,2022-06-06 10:00:00,123.63,139.868,강남,80.0,2022,6.0,06,10,2022-06-06,17.3,여름
12515,2022-06-06 11:00:00,123.63,139.868,강남,89.0,2022,6.0,06,11,2022-06-06,17.4,여름
12516,2022-06-06 12:00:00,123.37,139.868,강남,90.0,2022,6.0,06,12,2022-06-06,20.3,여름
12517,2022-06-06 13:00:00,121.57,139.868,강남,90.0,2022,6.0,06,13,2022-06-06,20.7,여름
12518,2022-06-06 14:00:00,121.42,139.868,강남,80.0,2022,6.0,06,14,2022-06-06,22.5,여름
12519,2022-06-06 15:00:00,121.31,139.868,강남,68.0,2022,6.0,06,15,2022-06-06,23.4,여름
12520,2022-06-06 16:00:00,125.7,139.868,강남,61.0,2022,6.0,06,16,2022-06-06,23.7,여름
12521,2022-06-06 17:00:00,126.93,139.868,강남,68.0,2022,6.0,06,17,2022-06-06,23.2,여름
12522,2022-06-06 18:00:00,130.41,139.868,강남,74.0,2022,6.0,06,18,2022-06-06,22.8,여름
12523,2022-06-06 19:00:00,131.32,139.868,강남,87.0,2022,6.0,06,19,2022-06-06,21.0,여름
12524,2022-06-06 20:00:00,131.32,139.868,강남,100.0,2022,6.0,06,20,2022-06-06,19.7,여름
12525,2022-06-06 21:00:00,131.48,139.868,강남,102.0,2022,6.0,06,21,2022-06-06,18.7,여름
12526,2022-06-06 22:00:00,131.54,139.868,강남,105.0,2022,6.0,06,22,2022-06-06,17.9,여름
12527,2022-06-06 23:00:00,131.54,139.868,강남,97.0,2022,6.0,06,23,2022-06-06,17.3,여름
12528,2022-06-07 00:00:00,131.57,139.868,강남,81.0,2022,6.0,07,00,2022-06-07,17.3,여름
12529,2022-06-07 01:00:00,113.6,139.868,강남,62.0,2022,6.0,07,01,2022-06-07,17.1,여름
12530,2022-06-07 02:00:00,111.61,139.868,강남,54.0,2022,6.0,07,02,2022-06-07,16.7,여름
12531,2022-06-07 03:00:00,111.61,139.868,강남,55.0,2022,6.0,07,03,2022-06-07,16.8,여름
12532,2022-06-07 04:00:00,109.31,139.868,강남,58.0,2022,6.0,07,04,2022-06-07,16.6,여름
12533,2022-06-07 05:00:00,109.31,139.868,강남,58.0,2022,6.0,07,05,2022-06-07,16.0,여름
12534,2022-06-07 06:00:00,111.61,139.868,강남,59.0,2022,6.0,07,06,2022-06-07,16.1,여름
12535,2022-06-07 07:00:00,111.89,139.868,강남,69.0,2022,6.0,07,07,2022-06-07,17.5,여름
12536,2022-06-07 08:00:00,128.67,139.868,강남,104.0,2022,6.0,07,08,2022-06-07,19.1,여름
12537,2022-06-07 09:00:00,131.24,139.868,강남,113.0,2022,6.0,07,09,2022-06-07,20.3,여름
12538,2022-06-07 10:00:00,131.24,139.868,강남,97.0,2022,6.0,07,10,2022-06-07,21.8,여름
12539,2022-06-07 11:00:00,129.28,139.868,강남,88.0,2022,6.0,07,11,2022-06-07,22.3,여름
12540,2022-06-07 12:00:00,128.64,139.868,강남,100.0,2022,6.0,07,12,2022-06-07,23.5,여름
12541,2022-06-07 13:00:00,127.04,139.868,강남,99.0,2022,6.0,07,13,2022-06-07,24.5,여름
12542,2022-06-07 14:00:00,129.4,139.868,강남,89.0,2022,6.0,07,14,2022-06-07,25.1,여름
12543,2022-06-07 15:00:00,130.64,139.868,강남,95.0,2022,6.0,07,15,2022-06-07,24.2,여름
12544,2022-06-07 16:00:00,132.42,139.868,강남,91.0,2022,6.0,07,16,2022-06-07,23.9,여름
12545,2022-06-07 17:00:00,132.42,139.868,강남,89.0,2022,6.0,07,17,2022-06-07,23.6,여름
12546,2022-06-07 18:00:00,132.42,139.868,강남,91.0,2022,6.0,07,18,2022-06-07,23.2,여름
12547,2022-06-07 19:00:00,132.43,139.868,강남,91.0,2022,6.0,07,19,2022-06-07,23.1,여름
12548,2022-06-07 20:00:00,132.43,139.868,강남,89.0,2022,6.0,07,20,2022-06-07,22.3,여름
12549,2022-06-07 21:00:00,132.43,139.868,강남,103.0,2022,6.0,07,21,2022-06-07,21.9,여름
12550,2022-06-07 22:00:00,131.28,139.868,강남,101.0,2022,6.0,07,22,2022-06-07,21.4,여름
12551,2022-06-07 23:00:00,130.0,139.868,강남,99.0,2022,6.0,07,23,2022-06-07,20.6,여름
12552,2022-06-08 00:00:00,128.64,139.868,강남,84.0,2022,6.0,08,00,2022-06-08,20.0,여름
12553,2022-06-08 01:00:00,126.1,139.868,강남,73.0,2022,6.0,08,01,2022-06-08,19.6,여름
12554,2022-06-08 02:00:00,122.42,139.868,강남,47.0,2022,6.0,08,02,2022-06-08,19.1,여름
12555,2022-06-08 03:00:00,120.22,139.868,강남,43.0,2022,6.0,08,03,2022-06-08,18.8,여름
12556,2022-06-08 04:00:00,120.3,139.868,강남,45.0,2022,6.0,08,04,2022-06-08,18.0,여름
12557,2022-06-08 05:00:00,120.37,139.868,강남,51.0,2022,6.0,08,05,2022-06-08,17.3,여름
12558,2022-06-08 06:00:00,122.85,139.868,강남,70.0,2022,6.0,08,06,2022-06-08,17.7,여름
12559,2022-06-08 07:00:00,127.3,139.868,강남,86.0,2022,6.0,08,07,2022-06-08,18.1,여름
12560,2022-06-08 08:00:00,127.3,139.868,강남,123.0,2022,6.0,08,08,2022-06-08,19.7,여름
12561,2022-06-08 09:00:00,129.38,139.868,강남,142.0,2022,6.0,08,09,2022-06-08,21.3,여름
12562,2022-06-08 10:00:00,129.5,139.868,강남,122.0,2022,6.0,08,10,2022-06-08,22.0,여름
12563,2022-06-08 11:00:00,130.82,139.868,강남,120.0,2022,6.0,08,11,2022-06-08,23.0,여름
12564,2022-06-08 12:00:00,130.81,139.868,강남,111.0,2022,6.0,08,12,2022-06-08,23.8,여름
12565,2022-06-08 13:00:00,129.04,139.868,강남,105.0,2022,6.0,08,13,2022-06-08,23.8,여름
12566,2022-06-08 14:00:00,131.88,139.868,강남,103.0,2022,6.0,08,14,2022-06-08,24.7,여름
12567,2022-06-08 15:00:00,133.44,139.868,강남,99.0,2022,6.0,08,15,2022-06-08,25.7,여름
12568,2022-06-08 16:00:00,133.44,139.868,강남,107.0,2022,6.0,08,16,2022-06-08,24.9,여름
12569,2022-06-08 17:00:00,133.44,139.868,강남,100.0,2022,6.0,08,17,2022-06-08,25.1,여름
12570,2022-06-08 18:00:00,133.56,139.868,강남,103.0,2022,6.0,08,18,2022-06-08,24.3,여름
12571,2022-06-08 19:00:00,133.64,139.868,강남,97.0,2022,6.0,08,19,2022-06-08,23.8,여름
12572,2022-06-08 20:00:00,132.99,139.868,강남,104.0,2022,6.0,08,20,2022-06-08,22.4,여름
12573,2022-06-08 21:00:00,131.88,139.868,강남,106.0,2022,6.0,08,21,2022-06-08,21.4,여름
12574,2022-06-08 22:00:00,129.5,139.868,강남,103.0,2022,6.0,08,22,2022-06-08,21.2,여름
12575,2022-06-08 23:00:00,129.32,139.868,강남,100.0,2022,6.0,08,23,2022-06-08,20.8,여름
12576,2022-06-09 00:00:00,128.12,139.868,강남,75.0,2022,6.0,09,00,2022-06-09,20.3,여름
12577,2022-06-09 01:00:00,126.23,139.868,강남,31.0,2022,6.0,09,01,2022-06-09,19.7,여름
12578,2022-06-09 02:00:00,122.31,139.868,강남,33.0,2022,6.0,09,02,2022-06-09,19.2,여름
12579,2022-06-09 03:00:00,117.89,139.868,강남,38.0,2022,6.0,09,03,2022-06-09,19.3,여름
