,heat_produce,electric_produce,heat_produce_MWh,total_energy,month,E_total,F_Month,F_hat,F_hat_MWh,eta_e,eta_h,eta_total,F_corrected,F_hat_corrected,F_hat_corr_MWh,eta_e_corr,eta_h_corr,eta_total_corr
412,150.0,33.0,174.45000000000002,207.45000000000002,2021-10,63884.9342,1014725.0,3295.0601559827546,35.586649684613754,0.9273140431162274,4.902119237018966,5.829433280135194,6944014.586956522,22548.913043478264,259.3125,0.1272595806218366,0.6727404193781634,0.8
413,144.0,34.0,167.472,201.472,2021-10,63884.9342,1014725.0,3200.107783784804,34.56116406487588,0.9837631607597909,4.845670119375403,5.829433280135194,6944014.586956522,21899.13043478261,251.84000000000003,0.13500635324015245,0.6649936467598475,0.7999999999999999
414,152.0,33.0,176.776,209.776,2021-10,63884.9342,1014725.0,3332.00549183629,35.98565931183193,0.9170319685972723,4.912401311537922,5.829433280135194,6944014.586956522,22801.739130434784,262.22,0.12584852414003508,0.6741514758599649,0.7999999999999999
415,156.0,33.0,181.428,214.428,2021-10,63884.9342,1014725.0,3405.89616354336,36.78367856626829,0.8971370261554527,4.932296253979741,5.829433280135194,6944014.586956522,23307.391304347828,268.035,0.1231182494823437,0.6768817505176562,0.7999999999999999
416,161.0,33.0,187.243,220.243,2021-10,63884.9342,1014725.0,3498.259503177198,37.78120263431374,0.8734502265427796,4.955983053592415,5.829433280135194,6944014.586956522,23939.456521739132,275.30375000000004,0.11986760078640409,0.6801323992135958,0.7999999999999998
417,99.0,32.0,115.137,147.137,2021-10,63884.9342,1014725.0,2337.0704563549502,25.240360928633464,1.2678107135820782,4.561622566553117,5.829433280135195,6944014.586956522,15993.152173913044,183.92125000000001,0.17398750824061926,0.6260124917593807,0.7999999999999999
418,82.0,31.0,95.366,126.366,2021-10,63884.9342,1014725.0,2007.151466237246,21.677235835362257,1.430071630693312,4.399361649441883,5.829433280135195,6944014.586956522,13735.434782608696,157.9575,0.19625532184290076,0.6037446781570992,0.7999999999999999
419,85.0,31.0,98.855,129.85500000000002,2021-10,63884.9342,1014725.0,2062.569470017549,22.27575027618953,1.3916478509429058,4.437785429192289,5.829433280135196,6944014.586956522,14114.673913043482,162.31875000000002,0.1909822494320588,0.609017750567941,0.8
420,49.0,7.0,56.987,63.987,2021-10,63884.9342,1014725.0,1016.3461759501977,10.976538700262136,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,6955.108695652174,79.98375,0.08751777704846297,0.7124822229515371,0.8
421,37.0,3.0,43.031,46.031,2021-10,63884.9342,1014725.0,731.1396193783667,7.89630788928636,0.37992439530763145,5.449508884827563,5.829433280135194,6944014.586956522,5003.369565217392,57.53875000000001,0.0521387760422324,0.7478612239577674,0.7999999999999998
422,36.0,3.0,41.868,44.868,2021-10,63884.9342,1014725.0,712.6669514515991,7.69680307567727,0.3897722171794059,5.439661062955789,5.829433280135195,6944014.586956522,4876.956521739131,56.08500000000001,0.05349023803155923,0.7465097619684407,0.7999999999999999
423,36.0,4.0,41.868,45.868,2021-10,63884.9342,1014725.0,728.550586814254,7.868346337593943,0.5083660312318126,5.321067248903382,5.829433280135194,6944014.586956522,4985.652173913044,57.33500000000001,0.06976541379611056,0.7302345862038894,0.7999999999999999
424,34.0,4.0,39.542,43.542,2021-10,63884.9342,1014725.0,691.6052509607186,7.469336710375762,0.5355227853690868,5.2939104947661075,5.829433280135195,6944014.586956522,4732.826086956523,54.42750000000001,0.07349226034633226,0.7265077396536677,0.7999999999999999
425,35.0,3.0,40.705,43.705,2021-10,63884.9342,1014725.0,694.1942835248313,7.497298262068179,0.40014414461516035,5.429289135520034,5.829433280135194,6944014.586956522,4750.543478260869,54.631249999999994,0.05491362544331313,0.7450863745566869,0.8
426,36.0,4.0,41.868,45.868,2021-10,63884.9342,1014725.0,728.550586814254,7.868346337593943,0.5083660312318126,5.321067248903382,5.829433280135194,6944014.586956522,4985.652173913044,57.33500000000001,0.06976541379611056,0.7302345862038894,0.7999999999999999
427,36.0,4.0,41.868,45.868,2021-10,63884.9342,1014725.0,728.550586814254,7.868346337593943,0.5083660312318126,5.321067248903382,5.829433280135194,6944014.586956522,4985.652173913044,57.33500000000001,0.06976541379611056,0.7302345862038894,0.7999999999999999
428,51.0,4.0,59.313,63.313,2021-10,63884.9342,1014725.0,1005.6406057157683,10.860918541730298,0.36829297491101,5.461140305224184,5.829433280135194,6944014.586956522,6881.847826086957,79.14125,0.05054254260578396,0.7494574573942161,0.8
429,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.31604409217322815,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.22500000000001,0.0433721875847113,0.7566278124152886,0.7999999999999999
430,63.0,4.0,73.269,77.269,2021-10,63884.9342,1014725.0,1227.3126208369797,13.254976305039381,0.30177345533837346,5.527659824796821,5.829433280135195,6944014.586956522,8398.804347826088,96.58625,0.04141376231088793,0.758586237689112,0.8
431,61.0,3.0,70.943,73.943,2021-10,63884.9342,1014725.0,1174.4836496207895,12.684423415904527,0.23651055326948575,5.592922726865709,5.829433280135195,6944014.586956522,8037.282608695653,92.42875000000001,0.03245743342845164,0.7675425665715483,0.7999999999999999
432,60.0,3.0,69.78,72.78,2021-10,63884.9342,1014725.0,1156.010981694022,12.484918602295437,0.24028991261892807,5.589143367516267,5.829433280135195,6944014.586956522,7910.869565217392,90.97500000000001,0.03297609233305853,0.7670239076669414,0.7999999999999999
433,59.0,4.0,68.617,72.617,2021-10,63884.9342,1014725.0,1153.4219491299093,12.456957050603021,0.3211057069355767,5.508327573199617,5.829433280135194,6944014.586956522,7893.152173913044,90.77125000000001,0.044066816310230385,0.7559331836897696,0.7999999999999999
434,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.31604409217322815,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.22500000000001,0.0433721875847113,0.7566278124152886,0.7999999999999999
435,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834443,12.855966677821199,0.31113957435038336,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.04269911799634389,0.7573008820036561,0.8
436,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834443,12.855966677821199,0.31113957435038336,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.04269911799634389,0.7573008820036561,0.8
437,61.0,4.0,70.943,74.943,2021-10,63884.9342,1014725.0,1190.3672849834443,12.855966677821199,0.31113957435038336,5.518293705784812,5.829433280135195,6944014.586956522,8145.978260869565,93.67875,0.04269911799634389,0.7573008820036561,0.8
438,60.0,4.0,69.78,73.78,2021-10,63884.9342,1014725.0,1171.894617056677,12.656461864212112,0.31604409217322815,5.513389187961966,5.829433280135194,6944014.586956522,8019.565217391305,92.22500000000001,0.0433721875847113,0.7566278124152886,0.7999999999999999
439,68.0,4.0,79.084,83.084,2021-10,63884.9342,1014725.0,1319.675960470818,14.252500373084834,0.2806525097556783,5.5487807703795164,5.829433280135194,6944014.586956522,9030.869565217392,103.855,0.03851523759087189,0.7614847624091281,0.8
440,64.0,4.0,74.432,78.432,2021-10,63884.9342,1014725.0,1245.7852887637473,13.454481118648472,0.2972987188971437,5.532134561238051,5.829433280135195,6944014.586956522,8525.21739130435,98.04000000000002,0.04079967360261117,0.7592003263973887,0.7999999999999998
441,58.0,8.0,67.45400000000001,75.45400000000001,2021-10,63884.9342,1014725.0,1198.483822653761,12.943625284660621,0.6180648639049162,5.211368416230278,5.829433280135195,6944014.586956522,8201.521739130436,94.31750000000001,0.08481989026426696,0.715180109735733,0.8
442,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.08614771641248604,0.713852283587514,0.8
443,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734583,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.08893211978044882,0.7110678802195511,0.7999999999999999
444,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734583,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.08893211978044882,0.7110678802195511,0.7999999999999999
445,53.0,9.0,61.639,70.63900000000001,2021-10,63884.9342,1014725.0,1122.0041183825779,12.117644478531842,0.742718604753985,5.086714675381209,5.829433280135195,6944014.586956522,7678.152173913045,88.29875000000001,0.10192669771655882,0.6980733022834411,0.8
446,52.0,8.0,60.476,68.476,2021-10,63884.9342,1014725.0,1087.6478150931553,11.746596403006077,0.6810483416245335,5.148384938510661,5.829433280135195,6944014.586956522,7443.04347826087,85.595,0.09346340323617033,0.7065365967638296,0.8
447,56.0,7.0,65.128,72.128,2021-10,63884.9342,1014725.0,1145.6548514375709,12.373072395525766,0.5657446894541144,5.263688590681081,5.829433280135195,6944014.586956522,7840.0,90.16,0.07763975155279504,0.722360248447205,0.8
448,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.5384868002259,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41000000000001,0.08751777704846296,0.712482222951537,0.7999999999999999
449,56.0,7.0,65.128,72.128,2021-10,63884.9342,1014725.0,1145.6548514375709,12.373072395525766,0.5657446894541144,5.263688590681081,5.829433280135195,6944014.586956522,7840.0,90.16,0.07763975155279504,0.722360248447205,0.8
450,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.5384868002259,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41000000000001,0.08751777704846296,0.712482222951537,0.7999999999999999
451,55.0,8.0,63.965,71.965,2021-10,63884.9342,1014725.0,1143.0658188734583,12.34511084383335,0.6480298234013973,5.181403456733797,5.829433280135195,6944014.586956522,7822.282608695653,89.95625000000001,0.08893211978044882,0.7110678802195511,0.7999999999999999
452,58.0,8.0,67.45400000000001,75.45400000000001,2021-10,63884.9342,1014725.0,1198.483822653761,12.943625284660621,0.6180648639049162,5.211368416230278,5.829433280135195,6944014.586956522,8201.521739130436,94.31750000000001,0.08481989026426696,0.715180109735733,0.8
453,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.08614771641248604,0.713852283587514,0.8
454,56.0,8.0,65.128,73.128,2021-10,63884.9342,1014725.0,1161.5384868002259,12.54461565744244,0.6377238026622026,5.191709477472991,5.829433280135194,6944014.586956522,7948.695652173914,91.41000000000001,0.08751777704846296,0.712482222951537,0.7999999999999999
455,57.0,8.0,66.291,74.291,2021-10,63884.9342,1014725.0,1180.0111547269933,12.744120471051527,0.6277404563282438,5.201692823806952,5.829433280135196,6944014.586956522,8075.108695652174,92.86375,0.08614771641248604,0.713852283587514,0.8
456,60.0,8.0,69.78,77.78,2021-10,63884.9342,1014725.0,1235.4291585072963,13.3426349118788,0.599581720764741,5.229851559370454,5.829433280135195,6944014.586956522,8454.347826086958,97.22500000000001,0.08228336333247621,0.7177166366675237,0.7999999999999999
457,63.0,8.0,73.269,81.269,2021-10,63884.9342,1014725.0,1290.8471622875993,13.941149352706073,0.5738407786619935,5.255592501473201,5.829433280135194,6944014.586956522,8833.58695652174,101.58625,0.0787508151939854,0.7212491848060146,0.8
458,70.0,8.0,81.41,89.41,2021-10,63884.9342,1014725.0,1420.1558377749725,15.337683047969703,0.5215911669956556,5.3078421131395395,5.829433280135195,6944014.586956522,9718.478260869564,111.76249999999999,0.07158036013868696,0.7284196398613131,0.8
459,71.0,7.0,82.57300000000001,89.57300000000001,2021-10,63884.9342,1014725.0,1422.7448703390855,15.365644599662124,0.45556175366400986,5.373871526471184,5.829433280135194,6944014.586956522,9736.195652173916,111.96625000000003,0.06251883938240316,0.7374811606175967,0.7999999999999998
460,70.0,8.0,81.41,89.41,2021-10,63884.9342,1014725.0,1420.1558377749725,15.337683047969703,0.5215911669956556,5.3078421131395395,5.829433280135195,6944014.586956522,9718.478260869564,111.76249999999999,0.07158036013868696,0.7284196398613131,0.8
461,69.0,8.0,80.247,88.247,2021-10,63884.9342,1014725.0,1401.683169848205,15.138178234360614,0.5284651743524602,5.300968105782734,5.829433280135194,6944014.586956522,9592.065217391304,110.30874999999999,0.07252371185422735,0.7274762881457727,0.8
462,71.0,8.0,82.57300000000001,90.57300000000001,2021-10,63884.9342,1014725.0,1438.6285057017403,15.537187861578797,0.5148936906261419,5.314539589509052,5.829433280135194,6944014.586956522,9844.891304347828,113.21625000000002,0.07066123458425799,0.7293387654157419,0.7999999999999999
463,66.0,11.0,76.758,87.758,2021-10,63884.9342,1014725.0,1393.9160721558667,15.05429357928336,0.730688553539132,5.098744726596062,5.829433280135194,6944014.586956522,9538.913043478262,109.6975,0.1002757583354224,0.6997242416645775,0.7999999999999999
464,58.0,13.0,67.45400000000001,80.45400000000001,2021-10,63884.9342,1014725.0,1277.9019994670355,13.801341594243985,0.9419374132020474,4.887495866933147,5.829433280135195,6944014.586956522,8745.000000000002,100.56750000000002,0.12926641310562553,0.6707335868943743,0.7999999999999999
465,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
466,56.0,12.0,65.128,77.128,2021-10,63884.9342,1014725.0,1225.0730282508453,13.230788705109129,0.9069754092109524,4.922457870924243,5.829433280135195,6944014.586956522,8383.478260869566,96.41000000000001,0.12446841613940461,0.6755315838605953,0.7999999999999999
467,56.0,13.0,65.128,78.128,2021-10,63884.9342,1014725.0,1240.9566636135003,13.402331967025804,0.9699804505651947,4.8594528295699995,5.829433280135194,6944014.586956522,8492.173913043478,97.66,0.1331148883882859,0.6668851116117142,0.8
468,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
469,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
470,55.0,14.0,63.965,77.965,2021-10,63884.9342,1014725.0,1238.3676310493875,13.374370415333384,1.0467782456473127,4.782655034487883,5.829433280135195,6944014.586956522,8474.456521739132,97.45625000000001,0.14365420380940164,0.6563457961905983,0.7999999999999999
471,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
472,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
473,56.0,14.0,65.128,79.128,2021-10,63884.9342,1014725.0,1256.840298976155,13.573875228942475,1.0313930078087747,4.79804027232642,5.829433280135195,6944014.586956522,8600.869565217392,98.91000000000001,0.14154281670205235,0.6584571832979476,0.7999999999999999
474,57.0,14.0,66.291,80.291,2021-10,63884.9342,1014725.0,1275.3129669029227,13.773380042551565,1.0164534745101286,4.812979805625066,5.829433280135195,6944014.586956522,8727.282608695652,100.36375,0.13949259568320235,0.6605074043167977,0.8
475,54.0,13.0,62.802,75.80199999999999,2021-10,63884.9342,1014725.0,1204.0113277599648,13.003322339807621,0.9997445006959913,4.829688779439204,5.829433280135195,6944014.586956522,8239.347826086956,94.7525,0.13719954618611646,0.6628004538138835,0.7999999999999999
476,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
477,49.0,11.0,56.987,67.987,2021-10,63884.9342,1014725.0,1079.8807174008168,11.662711747928823,0.9431768732476379,4.886256406887558,5.829433280135196,6944014.586956522,7389.891304347826,84.98375,0.1294365099210143,0.6705634900789857,0.7999999999999999
478,47.0,11.0,54.661,65.661,2021-10,63884.9342,1014725.0,1042.9353815472818,11.263702120710645,0.9765883261218552,4.852844954013339,5.829433280135194,6944014.586956522,7137.065217391304,82.07625,0.13402171761014908,0.6659782823898509,0.8
479,49.0,11.0,56.987,67.987,2021-10,63884.9342,1014725.0,1079.8807174008168,11.662711747928823,0.9431768732476379,4.886256406887558,5.829433280135196,6944014.586956522,7389.891304347826,84.98375,0.1294365099210143,0.6705634900789857,0.7999999999999999
480,53.0,13.0,61.639,74.63900000000001,2021-10,63884.9342,1014725.0,1185.5386598331975,12.803817526198534,1.015322186012105,4.8141110941230885,5.829433280135194,6944014.586956522,8112.934782608697,93.29875000000001,0.13933734374790657,0.6606626562520933,0.8
481,55.0,13.0,63.965,76.965,2021-10,63884.9342,1014725.0,1222.4839956867327,13.202827153416713,0.9846375968525631,4.844795683282632,5.829433280135195,6944014.586956522,8365.760869565218,96.20625000000001,0.13512635613590593,0.664873643864094,0.7999999999999999
482,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
483,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
484,53.0,11.0,61.639,72.63900000000001,2021-10,63884.9342,1014725.0,1153.7713891078877,12.460731002365188,0.8827732496522135,4.94666003048298,5.829433280135195,6944014.586956522,7895.543478260872,90.79875000000003,0.12114704222249752,0.6788529577775023,0.7999999999999998
485,53.0,10.0,61.639,71.63900000000001,2021-10,63884.9342,1014725.0,1137.8877537452329,12.289187740448515,0.8137234299941644,5.01570985014103,5.829433280135195,6944014.586956522,7786.847826086958,89.54875000000001,0.11167101718337775,0.6883289828166221,0.8
486,54.0,10.0,62.802,72.80199999999999,2021-10,63884.9342,1014725.0,1156.3604216720003,12.488692554057604,0.800724331767698,5.0287089483674965,5.829433280135194,6944014.586956522,7913.260869565217,91.0025,0.10988709101398314,0.6901129089860168,0.7999999999999999
487,50.0,12.0,58.15,70.15,2021-10,63884.9342,1014725.0,1114.2370206902397,12.03375982345459,0.9971945739361701,4.832238706199024,5.829433280135194,6944014.586956522,7625.000000000001,87.68750000000001,0.13684960798289378,0.6631503920171061,0.7999999999999999
488,39.0,3.0,45.357,48.357,2021-10,63884.9342,1014725.0,768.084955231902,8.295317516504541,0.3616498095499221,5.467783470585272,5.829433280135194,6944014.586956522,5256.195652173913,60.44625,0.049630870401389665,0.7503691295986104,0.8
489,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
490,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
491,63.0,0.0,73.269,73.269,2021-10,63884.9342,1014725.0,1163.7780793863603,12.568803257372693,0.0,5.829433280135194,5.829433280135194,6944014.586956522,7964.021739130436,91.58625,0.0,0.8,0.8
492,65.0,0.0,75.595,75.595,2021-10,63884.9342,1014725.0,1200.7234152398955,12.967812884590872,0.0,5.829433280135194,5.829433280135194,6944014.586956522,8216.847826086956,94.49374999999999,0.0,0.8,0.8
493,61.0,1.0,70.943,71.943,2021-10,63884.9342,1014725.0,1142.7163788954797,12.341336892071181,0.08102849867443941,5.7484047814607555,5.829433280135195,6944014.586956522,7819.891304347826,89.92875,0.0111199143766593,0.7888800856233408,0.8
494,55.0,6.0,63.965,69.965,2021-10,63884.9342,1014725.0,1111.2985481481485,12.002024320000004,0.49991566755965366,5.3295176125755415,5.829433280135195,6944014.586956522,7604.891304347827,87.45625000000001,0.06860573143714714,0.7313942685628528,0.7999999999999999
495,57.0,7.0,66.291,73.291,2021-10,63884.9342,1014725.0,1164.1275193643385,12.572577209134856,0.5567673105967494,5.272665969538445,5.829433280135195,6944014.586956522,7966.413043478261,91.61375,0.07640774447067171,0.7235922555293283,0.8
496,55.0,7.0,63.965,70.965,2021-10,63884.9342,1014725.0,1127.1821835108033,12.173567581916675,0.5750163173528693,5.254416962782326,5.829433280135196,6944014.586956522,7713.58695652174,88.70625000000001,0.07891213978721905,0.7210878602127809,0.7999999999999999
497,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
498,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
499,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
500,56.0,10.0,65.128,75.128,2021-10,63884.9342,1014725.0,1193.3057575255355,12.887702181275783,0.775933510826216,5.05349976930898,5.829433280135196,6944014.586956522,8166.08695652174,93.91000000000001,0.10648493238206792,0.693515067617932,0.7999999999999999
501,56.0,9.0,65.128,74.128,2021-10,63884.9342,1014725.0,1177.4221221628807,12.716158919359112,0.7077608936058811,5.121672386529314,5.829433280135195,6944014.586956522,8057.391304347826,92.66,0.09712928987696957,0.7028707101230305,0.8
502,52.0,11.0,60.476,71.476,2021-10,63884.9342,1014725.0,1135.2987211811198,12.261226188756096,0.8971370261554528,4.932296253979742,5.829433280135195,6944014.586956522,7769.130434782609,89.345,0.12311824948234372,0.6768817505176563,0.8
503,52.0,11.0,60.476,71.476,2021-10,63884.9342,1014725.0,1135.2987211811198,12.261226188756096,0.8971370261554528,4.932296253979742,5.829433280135195,6944014.586956522,7769.130434782609,89.345,0.12311824948234372,0.6768817505176563,0.8
504,63.0,9.0,73.269,82.269,2021-10,63884.9342,1014725.0,1306.730797650254,14.112692614622745,0.6377238026622026,5.191709477472992,5.829433280135195,6944014.586956522,8942.282608695654,102.83625000000002,0.08751777704846295,0.712482222951537,0.7999999999999999
505,66.0,9.0,76.758,85.758,2021-10,63884.9342,1014725.0,1362.148801430557,14.711207055450014,0.6117784873856288,5.217654792749566,5.829433280135195,6944014.586956522,9321.521739130434,107.19749999999999,0.083957181837263,0.7160428181627371,0.8
506,68.0,9.0,79.084,88.084,2021-10,63884.9342,1014725.0,1399.0941372840923,15.110216682668197,0.5956234903185227,5.2338097898166716,5.829433280135194,6944014.586956522,9574.347826086958,110.10500000000002,0.08174015712274646,0.7182598428772534,0.7999999999999999
507,69.0,9.0,80.247,89.247,2021-10,63884.9342,1014725.0,1417.56680521086,15.309721496277287,0.5878617715017507,5.241571508633443,5.829433280135194,6944014.586956522,9700.760869565218,111.55875,0.08067498067161921,0.7193250193283808,0.7999999999999999
508,69.0,9.0,80.247,89.247,2021-10,63884.9342,1014725.0,1417.56680521086,15.309721496277287,0.5878617715017507,5.241571508633443,5.829433280135194,6944014.586956522,9700.760869565218,111.55875,0.08067498067161921,0.7193250193283808,0.7999999999999999
509,66.0,9.0,76.758,85.758,2021-10,63884.9342,1014725.0,1362.148801430557,14.711207055450014,0.6117784873856288,5.217654792749566,5.829433280135195,6944014.586956522,9321.521739130434,107.19749999999999,0.083957181837263,0.7160428181627371,0.8
510,55.0,9.0,63.965,72.965,2021-10,63884.9342,1014725.0,1158.949454236113,12.516654105750021,0.7190419998796238,5.1103912802555715,5.829433280135195,6944014.586956522,7930.978260869566,91.20625000000001,0.09867744809155073,0.7013225519084492,0.7999999999999999
511,53.0,9.0,61.639,70.63900000000001,2021-10,63884.9342,1014725.0,1122.0041183825779,12.117644478531842,0.742718604753985,5.086714675381209,5.829433280135195,6944014.586956522,7678.152173913045,88.29875000000001,0.10192669771655882,0.6980733022834411,0.8
512,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
513,49.0,12.0,56.987,68.987,2021-10,63884.9342,1014725.0,1095.7643527634718,11.834255009845496,1.0140055280215454,4.81542775211365,5.829433280135195,6944014.586956522,7498.586956521738,86.23374999999999,0.13915665270268313,0.660843347297317,0.8
514,49.0,13.0,56.987,69.987,2021-10,63884.9342,1014725.0,1111.6479881261266,12.005798271762169,1.0828101310494456,4.7466231490857504,5.829433280135195,6944014.586956522,7607.282608695652,87.48375,0.14859902553331333,0.6514009744666867,0.7999999999999999
515,51.0,13.0,59.313,72.313,2021-10,63884.9342,1014725.0,1148.593323979662,12.404807898980351,1.0479807592238952,4.7814525209113,5.829433280135195,6944014.586956522,7860.108695652175,90.39125000000001,0.14381923029054247,0.6561807697094574,0.7999999999999999
516,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
517,50.0,13.0,58.15,71.15,2021-10,63884.9342,1014725.0,1130.1206560528944,12.205303085371261,1.065110789061947,4.764322491073248,5.829433280135195,6944014.586956522,7733.695652173914,88.93750000000001,0.14617006324666196,0.6538299367533379,0.7999999999999999
518,58.0,13.0,67.45400000000001,80.45400000000001,2021-10,63884.9342,1014725.0,1277.9019994670355,13.801341594243985,0.9419374132020474,4.887495866933147,5.829433280135195,6944014.586956522,8745.000000000002,100.56750000000002,0.12926641310562553,0.6707335868943743,0.7999999999999999
519,42.0,13.0,48.846000000000004,61.846000000000004,2021-10,63884.9342,1014725.0,982.3393126387535,10.60926457649854,1.2253441231730027,4.604089156962192,5.829433280135194,6944014.586956522,6722.391304347827,77.3075,0.16815962228761763,0.6318403777123823,0.8
520,48.0,12.0,55.824,67.824,2021-10,63884.9342,1014725.0,1077.2916848367042,11.634750196236407,1.0313930078087747,4.7980402723264195,5.829433280135195,6944014.586956522,7372.173913043479,84.78,0.14154281670205238,0.6584571832979476,0.7999999999999999
521,52.0,12.0,60.476,72.476,2021-10,63884.9342,1014725.0,1151.1823565437749,12.432769450672769,0.9651912269112856,4.864242053223909,5.829433280135195,6944014.586956522,7877.826086956522,90.595,0.13245764115017386,0.6675423588498262,0.8
522,53.0,12.0,61.639,73.63900000000001,2021-10,63884.9342,1014725.0,1169.6550244705427,12.632274264281861,0.9499477092521942,4.879485570882999,5.829433280135195,6944014.586956522,8004.239130434784,92.04875000000001,0.1303657029563139,0.669634297043686,0.8
